OrderID,Product Code,ProductName,OrderDate,ShippedDate,RequiredDate,Cutomer Name,Customer Country,Customer City,TitleOfCourtesy#Title#FirstName#LastName,Sales Quantity,Sales Price,
10306,53,Perth Pasties,16/09/2018,23/09/2018,14/10/2018,Romero y tomillo,Spain,Madrid,Ms.#Nancy#Davolio#Sales Representative,10,26.2,
10306,54,Tourti?re,16/09/2018,23/09/2018,14/10/2018,Romero y tomillo,Spain,Madrid,Ms.#Nancy#Davolio#Sales Representative,5,5.9,
10307,62,Tarte au sucre,17/09/2018,25/09/2018,15/10/2018,Lonesome Pine Restaurant,USA,Portland,"Dr.#Andrew#Fuller#Vice President, Sales",10,39.4,
10307,68,Scottish Longbreads,17/09/2018,25/09/2018,15/10/2018,Lonesome Pine Restaurant,USA,Portland,"Dr.#Andrew#Fuller#Vice President, Sales",3,10,
10308,69,Gudbrandsdalsost,18/09/2018,24/09/2018,16/10/2018,Ana Trujillo Emparedados y helados,Mexico,M?xico D.F.,Mr.#Robert#King#Sales Representative,1,28.8,
10308,70,Outback Lager,18/09/2018,24/09/2018,16/10/2018,Ana Trujillo Emparedados y helados,Mexico,M?xico D.F.,Mr.#Robert#King#Sales Representative,5,12,
10309,4,Chef Anton's Cajun Seasoning,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Ms.#Janet#Leverling#Sales Representative,20,17.6,
10309,6,Grandma's Boysenberry Spread,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Ms.#Janet#Leverling#Sales Representative,30,20,
10309,42,Singaporean Hokkien Fried Mee,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Ms.#Janet#Leverling#Sales Representative,2,11.2,
10309,43,Ipoh Coffee,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Ms.#Janet#Leverling#Sales Representative,20,36.8,
10309,71,Flotemysost,19/09/2018,23/10/2018,17/10/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Ms.#Janet#Leverling#Sales Representative,3,17.2,
10310,16,Pavlova,20/09/2018,27/09/2018,18/10/2018,The Big Cheese,USA,Portland,Ms.#Laura#Callahan#Inside Sales Coordinator,10,13.9,
10310,62,Tarte au sucre,20/09/2018,27/09/2018,18/10/2018,The Big Cheese,USA,Portland,Ms.#Laura#Callahan#Inside Sales Coordinator,5,39.4,
10311,42,Singaporean Hokkien Fried Mee,20/09/2018,26/09/2018,04/10/2018,Du monde entier,France,Nantes,Ms.#Nancy#Davolio#Sales Representative,6,11.2,
10311,69,Gudbrandsdalsost,20/09/2018,26/09/2018,04/10/2018,Du monde entier,France,Nantes,Ms.#Nancy#Davolio#Sales Representative,7,28.8,
10312,28,R?ssle Sauerkraut,23/09/2018,03/10/2018,21/10/2018,Die Wandernde Kuh,Germany,Stuttgart,"Dr.#Andrew#Fuller#Vice President, Sales",4,36.4,
10312,43,Ipoh Coffee,23/09/2018,03/10/2018,21/10/2018,Die Wandernde Kuh,Germany,Stuttgart,"Dr.#Andrew#Fuller#Vice President, Sales",24,36.8,
10312,53,Perth Pasties,23/09/2018,03/10/2018,21/10/2018,Die Wandernde Kuh,Germany,Stuttgart,"Dr.#Andrew#Fuller#Vice President, Sales",20,26.2,
10312,75,Rh?nbr?u Klosterbier,23/09/2018,03/10/2018,21/10/2018,Die Wandernde Kuh,Germany,Stuttgart,"Dr.#Andrew#Fuller#Vice President, Sales",10,6.2,
10313,36,Inlagd Sill,24/09/2018,04/10/2018,22/10/2018,QUICK-Stop,Germany,Cunewalde,"Dr.#Andrew#Fuller#Vice President, Sales",12,15.2,
10314,32,Mascarpone Fabioli,25/09/2018,04/10/2018,23/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,Ms.#Nancy#Davolio#Sales Representative,40,25.6,
10314,58,Escargots de Bourgogne,25/09/2018,04/10/2018,23/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,Ms.#Nancy#Davolio#Sales Representative,30,10.6,
10314,62,Tarte au sucre,25/09/2018,04/10/2018,23/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,Ms.#Nancy#Davolio#Sales Representative,25,39.4,
10315,34,Sasquatch Ale,26/09/2018,03/10/2018,24/10/2018,Island Trading,UK,Cowes,Mrs.#Margaret#Peacock#Sales Representative,14,11.2,
10315,70,Outback Lager,26/09/2018,03/10/2018,24/10/2018,Island Trading,UK,Cowes,Mrs.#Margaret#Peacock#Sales Representative,30,12,
10316,41,Jack's New England Clam Chowder,27/09/2018,08/10/2018,25/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,Ms.#Nancy#Davolio#Sales Representative,10,7.7,
10316,62,Tarte au sucre,27/09/2018,08/10/2018,25/10/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,Ms.#Nancy#Davolio#Sales Representative,70,39.4,
10317,1,Chai,30/09/2018,10/10/2018,28/10/2018,Lonesome Pine Restaurant,USA,Portland,Mr.#Michael#Suyama#Sales Representative,20,14.4,
10318,41,Jack's New England Clam Chowder,01/10/2018,04/10/2018,29/10/2018,Island Trading,UK,Cowes,Ms.#Laura#Callahan#Inside Sales Coordinator,20,7.7,
10318,76,Lakkalik??ri,01/10/2018,04/10/2018,29/10/2018,Island Trading,UK,Cowes,Ms.#Laura#Callahan#Inside Sales Coordinator,6,14.4,
10319,17,Alice Mutton,02/10/2018,11/10/2018,30/10/2018,Tortuga Restaurante,Mexico,M?xico D.F.,Mr.#Robert#King#Sales Representative,8,31.2,
10319,28,R?ssle Sauerkraut,02/10/2018,11/10/2018,30/10/2018,Tortuga Restaurante,Mexico,M?xico D.F.,Mr.#Robert#King#Sales Representative,14,36.4,
10319,76,Lakkalik??ri,02/10/2018,11/10/2018,30/10/2018,Tortuga Restaurante,Mexico,M?xico D.F.,Mr.#Robert#King#Sales Representative,30,14.4,
10320,71,Flotemysost,03/10/2018,18/10/2018,17/10/2018,Wartian Herkku,Finland,Oulu,Mr.#Steven#Buchanan#Sales Manager,30,17.2,
10321,35,Steeleye Stout,03/10/2018,11/10/2018,31/10/2018,Island Trading,UK,Cowes,Ms.#Janet#Leverling#Sales Representative,10,14.4,
10322,52,Filo Mix,04/10/2018,23/10/2018,01/11/2018,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,Mr.#Robert#King#Sales Representative,20,5.6,
10323,15,Genen Shouyu,07/10/2018,14/10/2018,04/11/2018,K?niglich Essen,Germany,Brandenburg,Mrs.#Margaret#Peacock#Sales Representative,5,12.4,
10323,25,NuNuCa Nu?-Nougat-Creme,07/10/2018,14/10/2018,04/11/2018,K?niglich Essen,Germany,Brandenburg,Mrs.#Margaret#Peacock#Sales Representative,4,11.2,
10323,39,Chartreuse verte,07/10/2018,14/10/2018,04/11/2018,K?niglich Essen,Germany,Brandenburg,Mrs.#Margaret#Peacock#Sales Representative,4,14.4,
10324,16,Pavlova,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Ms.#Anne#Dodsworth#Sales Representative,21,13.9,
10324,35,Steeleye Stout,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Ms.#Anne#Dodsworth#Sales Representative,70,14.4,
10324,46,Spegesild,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Ms.#Anne#Dodsworth#Sales Representative,30,9.6,
10324,59,Raclette Courdavault,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Ms.#Anne#Dodsworth#Sales Representative,40,44,
10324,63,Vegie-spread,08/10/2018,10/10/2018,05/11/2018,Save-a-lot Markets,USA,Boise,Ms.#Anne#Dodsworth#Sales Representative,80,35.1,
10325,6,Grandma's Boysenberry Spread,09/10/2018,14/10/2018,23/10/2018,K?niglich Essen,Germany,Brandenburg,Ms.#Nancy#Davolio#Sales Representative,6,20,
10325,13,Konbu,09/10/2018,14/10/2018,23/10/2018,K?niglich Essen,Germany,Brandenburg,Ms.#Nancy#Davolio#Sales Representative,12,4.8,
10325,14,Tofu,09/10/2018,14/10/2018,23/10/2018,K?niglich Essen,Germany,Brandenburg,Ms.#Nancy#Davolio#Sales Representative,9,18.6,
10325,31,Gorgonzola Telino,09/10/2018,14/10/2018,23/10/2018,K?niglich Essen,Germany,Brandenburg,Ms.#Nancy#Davolio#Sales Representative,4,10,
10325,72,Mozzarella di Giovanni,09/10/2018,14/10/2018,23/10/2018,K?niglich Essen,Germany,Brandenburg,Ms.#Nancy#Davolio#Sales Representative,40,27.8,
10326,4,Chef Anton's Cajun Seasoning,10/10/2018,14/10/2018,07/11/2018,B?lido Comidas preparadas,Spain,Madrid,Mrs.#Margaret#Peacock#Sales Representative,24,17.6,
10326,57,Ravioli Angelo,10/10/2018,14/10/2018,07/11/2018,B?lido Comidas preparadas,Spain,Madrid,Mrs.#Margaret#Peacock#Sales Representative,16,15.6,
10326,75,Rh?nbr?u Klosterbier,10/10/2018,14/10/2018,07/11/2018,B?lido Comidas preparadas,Spain,Madrid,Mrs.#Margaret#Peacock#Sales Representative,50,6.2,
10327,2,Chang,11/10/2018,14/10/2018,08/11/2018,Folk och f? HB,Sweden,Br?cke,"Dr.#Andrew#Fuller#Vice President, Sales",25,15.2,
10327,11,Queso Cabrales,11/10/2018,14/10/2018,08/11/2018,Folk och f? HB,Sweden,Br?cke,"Dr.#Andrew#Fuller#Vice President, Sales",50,16.8,
10327,30,Nord-Ost Matjeshering,11/10/2018,14/10/2018,08/11/2018,Folk och f? HB,Sweden,Br?cke,"Dr.#Andrew#Fuller#Vice President, Sales",35,20.7,
10327,58,Escargots de Bourgogne,11/10/2018,14/10/2018,08/11/2018,Folk och f? HB,Sweden,Br?cke,"Dr.#Andrew#Fuller#Vice President, Sales",30,10.6,
10328,59,Raclette Courdavault,14/10/2018,17/10/2018,11/11/2018,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Mrs.#Margaret#Peacock#Sales Representative,9,44,
10328,65,Louisiana Fiery Hot Pepper Sauce,14/10/2018,17/10/2018,11/11/2018,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Mrs.#Margaret#Peacock#Sales Representative,40,16.8,
10328,68,Scottish Longbreads,14/10/2018,17/10/2018,11/11/2018,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Mrs.#Margaret#Peacock#Sales Representative,10,10,
10329,19,Teatime Chocolate Biscuits,15/10/2018,23/10/2018,26/11/2018,Split Rail Beer & Ale,USA,Lander,Mrs.#Margaret#Peacock#Sales Representative,10,7.3,
10329,30,Nord-Ost Matjeshering,15/10/2018,23/10/2018,26/11/2018,Split Rail Beer & Ale,USA,Lander,Mrs.#Margaret#Peacock#Sales Representative,8,20.7,
10329,38,C?te de Blaye,15/10/2018,23/10/2018,26/11/2018,Split Rail Beer & Ale,USA,Lander,Mrs.#Margaret#Peacock#Sales Representative,20,210.8,
10329,56,Gnocchi di nonna Alice,15/10/2018,23/10/2018,26/11/2018,Split Rail Beer & Ale,USA,Lander,Mrs.#Margaret#Peacock#Sales Representative,12,30.4,
10330,26,Gumb?r Gummib?rchen,16/10/2018,28/10/2018,13/11/2018,LILA-Supermercado,Venezuela,Barquisimeto,Ms.#Janet#Leverling#Sales Representative,50,24.9,
10330,72,Mozzarella di Giovanni,16/10/2018,28/10/2018,13/11/2018,LILA-Supermercado,Venezuela,Barquisimeto,Ms.#Janet#Leverling#Sales Representative,25,27.8,
10331,54,Tourti?re,16/10/2018,21/10/2018,27/11/2018,Bon app',France,Marseille,Ms.#Anne#Dodsworth#Sales Representative,15,5.9,
10332,18,Carnarvon Tigers,17/10/2018,21/10/2018,28/11/2018,M?re Paillarde,Canada,Montr?al,Ms.#Janet#Leverling#Sales Representative,40,50,
10332,42,Singaporean Hokkien Fried Mee,17/10/2018,21/10/2018,28/11/2018,M?re Paillarde,Canada,Montr?al,Ms.#Janet#Leverling#Sales Representative,10,11.2,
10332,47,Zaanse koeken,17/10/2018,21/10/2018,28/11/2018,M?re Paillarde,Canada,Montr?al,Ms.#Janet#Leverling#Sales Representative,16,7.6,
10333,14,Tofu,18/10/2018,25/10/2018,15/11/2018,Wartian Herkku,Finland,Oulu,Mr.#Steven#Buchanan#Sales Manager,10,18.6,
10333,21,Sir Rodney's Scones,18/10/2018,25/10/2018,15/11/2018,Wartian Herkku,Finland,Oulu,Mr.#Steven#Buchanan#Sales Manager,10,8,
10333,71,Flotemysost,18/10/2018,25/10/2018,15/11/2018,Wartian Herkku,Finland,Oulu,Mr.#Steven#Buchanan#Sales Manager,40,17.2,
10334,52,Filo Mix,21/10/2018,28/10/2018,18/11/2018,Victuailles en stock,France,Lyon,Ms.#Laura#Callahan#Inside Sales Coordinator,8,5.6,
10334,68,Scottish Longbreads,21/10/2018,28/10/2018,18/11/2018,Victuailles en stock,France,Lyon,Ms.#Laura#Callahan#Inside Sales Coordinator,10,10,
10335,2,Chang,22/10/2018,24/10/2018,19/11/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Mr.#Robert#King#Sales Representative,7,15.2,
10335,31,Gorgonzola Telino,22/10/2018,24/10/2018,19/11/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Mr.#Robert#King#Sales Representative,25,10,
10335,32,Mascarpone Fabioli,22/10/2018,24/10/2018,19/11/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Mr.#Robert#King#Sales Representative,6,25.6,
10335,51,Manjimup Dried Apples,22/10/2018,24/10/2018,19/11/2018,Hungry Owl All-Night Grocers,Ireland,Cork,Mr.#Robert#King#Sales Representative,48,42.4,
10336,4,Chef Anton's Cajun Seasoning,23/10/2018,25/10/2018,20/11/2018,Princesa Isabel Vinhos,Portugal,Lisboa,Mr.#Robert#King#Sales Representative,18,17.6,
10337,23,Tunnbr?d,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,M?nchen,Mrs.#Margaret#Peacock#Sales Representative,40,7.2,
10337,26,Gumb?r Gummib?rchen,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,M?nchen,Mrs.#Margaret#Peacock#Sales Representative,24,24.9,
10337,36,Inlagd Sill,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,M?nchen,Mrs.#Margaret#Peacock#Sales Representative,20,15.2,
10337,37,Gravad lax,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,M?nchen,Mrs.#Margaret#Peacock#Sales Representative,28,20.8,
10337,72,Mozzarella di Giovanni,24/10/2018,29/10/2018,21/11/2018,Frankenversand,Germany,M?nchen,Mrs.#Margaret#Peacock#Sales Representative,25,27.8,
10338,17,Alice Mutton,25/10/2018,29/10/2018,22/11/2018,Old World Delicatessen,USA,Anchorage,Mrs.#Margaret#Peacock#Sales Representative,20,31.2,
10338,30,Nord-Ost Matjeshering,25/10/2018,29/10/2018,22/11/2018,Old World Delicatessen,USA,Anchorage,Mrs.#Margaret#Peacock#Sales Representative,15,20.7,
10339,4,Chef Anton's Cajun Seasoning,28/10/2018,04/11/2018,25/11/2018,M?re Paillarde,Canada,Montr?al,"Dr.#Andrew#Fuller#Vice President, Sales",10,17.6,
10339,17,Alice Mutton,28/10/2018,04/11/2018,25/11/2018,M?re Paillarde,Canada,Montr?al,"Dr.#Andrew#Fuller#Vice President, Sales",70,31.2,
10339,62,Tarte au sucre,28/10/2018,04/11/2018,25/11/2018,M?re Paillarde,Canada,Montr?al,"Dr.#Andrew#Fuller#Vice President, Sales",28,39.4,
10340,18,Carnarvon Tigers,29/10/2018,08/11/2018,26/11/2018,Bon app',France,Marseille,Ms.#Nancy#Davolio#Sales Representative,20,50,
10340,41,Jack's New England Clam Chowder,29/10/2018,08/11/2018,26/11/2018,Bon app',France,Marseille,Ms.#Nancy#Davolio#Sales Representative,12,7.7,
10340,43,Ipoh Coffee,29/10/2018,08/11/2018,26/11/2018,Bon app',France,Marseille,Ms.#Nancy#Davolio#Sales Representative,40,36.8,
10341,33,Geitost,29/10/2018,05/11/2018,26/11/2018,Simons bistro,Denmark,Kobenhavn,Mr.#Robert#King#Sales Representative,8,2,
10341,59,Raclette Courdavault,29/10/2018,05/11/2018,26/11/2018,Simons bistro,Denmark,Kobenhavn,Mr.#Robert#King#Sales Representative,9,44,
10342,2,Chang,30/10/2018,04/11/2018,13/11/2018,Frankenversand,Germany,M?nchen,Mrs.#Margaret#Peacock#Sales Representative,24,15.2,
10342,31,Gorgonzola Telino,30/10/2018,04/11/2018,13/11/2018,Frankenversand,Germany,M?nchen,Mrs.#Margaret#Peacock#Sales Representative,56,10,
10342,36,Inlagd Sill,30/10/2018,04/11/2018,13/11/2018,Frankenversand,Germany,M?nchen,Mrs.#Margaret#Peacock#Sales Representative,40,15.2,
10342,55,P?t? chinois,30/10/2018,04/11/2018,13/11/2018,Frankenversand,Germany,M?nchen,Mrs.#Margaret#Peacock#Sales Representative,40,19.2,
10343,64,Wimmers gute Semmelkn?del,31/10/2018,06/11/2018,28/11/2018,Lehmanns Marktstand,Germany,Frankfurt a.M.,Mrs.#Margaret#Peacock#Sales Representative,50,26.6,
10343,68,Scottish Longbreads,31/10/2018,06/11/2018,28/11/2018,Lehmanns Marktstand,Germany,Frankfurt a.M.,Mrs.#Margaret#Peacock#Sales Representative,4,10,
10343,76,Lakkalik??ri,31/10/2018,06/11/2018,28/11/2018,Lehmanns Marktstand,Germany,Frankfurt a.M.,Mrs.#Margaret#Peacock#Sales Representative,15,14.4,
10344,4,Chef Anton's Cajun Seasoning,01/11/2018,05/11/2018,29/11/2018,White Clover Markets,USA,Seattle,Mrs.#Margaret#Peacock#Sales Representative,35,17.6,
10344,8,Northwoods Cranberry Sauce,01/11/2018,05/11/2018,29/11/2018,White Clover Markets,USA,Seattle,Mrs.#Margaret#Peacock#Sales Representative,70,32,
10345,8,Northwoods Cranberry Sauce,04/11/2018,11/11/2018,02/12/2018,QUICK-Stop,Germany,Cunewalde,"Dr.#Andrew#Fuller#Vice President, Sales",70,32,
10345,19,Teatime Chocolate Biscuits,04/11/2018,11/11/2018,02/12/2018,QUICK-Stop,Germany,Cunewalde,"Dr.#Andrew#Fuller#Vice President, Sales",80,7.3,
10345,42,Singaporean Hokkien Fried Mee,04/11/2018,11/11/2018,02/12/2018,QUICK-Stop,Germany,Cunewalde,"Dr.#Andrew#Fuller#Vice President, Sales",9,11.2,
10346,17,Alice Mutton,05/11/2018,08/11/2018,17/12/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,Ms.#Janet#Leverling#Sales Representative,36,31.2,
10346,56,Gnocchi di nonna Alice,05/11/2018,08/11/2018,17/12/2018,Rattlesnake Canyon Grocery,USA,Albuquerque,Ms.#Janet#Leverling#Sales Representative,20,30.4,
10347,25,NuNuCa Nu?-Nougat-Creme,06/11/2018,08/11/2018,04/12/2018,Familia Arquibaldo,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,10,11.2,
10347,39,Chartreuse verte,06/11/2018,08/11/2018,04/12/2018,Familia Arquibaldo,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,50,14.4,
10347,40,Boston Crab Meat,06/11/2018,08/11/2018,04/12/2018,Familia Arquibaldo,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,4,14.7,
10347,75,Rh?nbr?u Klosterbier,06/11/2018,08/11/2018,04/12/2018,Familia Arquibaldo,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,6,6.2,
10348,1,Chai,07/11/2018,15/11/2018,05/12/2018,Die Wandernde Kuh,Germany,Stuttgart,Mrs.#Margaret#Peacock#Sales Representative,15,14.4,
10348,23,Tunnbr?d,07/11/2018,15/11/2018,05/12/2018,Die Wandernde Kuh,Germany,Stuttgart,Mrs.#Margaret#Peacock#Sales Representative,25,7.2,
10349,54,Tourti?re,08/11/2018,15/11/2018,06/12/2018,Split Rail Beer & Ale,USA,Lander,Mr.#Robert#King#Sales Representative,24,5.9,
10350,50,Valkoinen suklaa,11/11/2018,03/12/2018,09/12/2018,La maison d'Asie,France,Toulouse,Mr.#Michael#Suyama#Sales Representative,15,13,
10350,69,Gudbrandsdalsost,11/11/2018,03/12/2018,09/12/2018,La maison d'Asie,France,Toulouse,Mr.#Michael#Suyama#Sales Representative,18,28.8,
10351,38,C?te de Blaye,11/11/2018,20/11/2018,09/12/2018,Ernst Handel,Austria,Graz,Ms.#Nancy#Davolio#Sales Representative,20,210.8,
10351,41,Jack's New England Clam Chowder,11/11/2018,20/11/2018,09/12/2018,Ernst Handel,Austria,Graz,Ms.#Nancy#Davolio#Sales Representative,13,7.7,
10351,44,Gula Malacca,11/11/2018,20/11/2018,09/12/2018,Ernst Handel,Austria,Graz,Ms.#Nancy#Davolio#Sales Representative,77,15.5,
10351,65,Louisiana Fiery Hot Pepper Sauce,11/11/2018,20/11/2018,09/12/2018,Ernst Handel,Austria,Graz,Ms.#Nancy#Davolio#Sales Representative,10,16.8,
10352,24,Guaran? Fant?stica,12/11/2018,18/11/2018,26/11/2018,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Ms.#Janet#Leverling#Sales Representative,10,3.6,
10352,54,Tourti?re,12/11/2018,18/11/2018,26/11/2018,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,Ms.#Janet#Leverling#Sales Representative,20,5.9,
10353,11,Queso Cabrales,13/11/2018,25/11/2018,11/12/2018,Piccolo und mehr,Austria,Salzburg,Mr.#Robert#King#Sales Representative,12,16.8,
10353,38,C?te de Blaye,13/11/2018,25/11/2018,11/12/2018,Piccolo und mehr,Austria,Salzburg,Mr.#Robert#King#Sales Representative,50,210.8,
10354,1,Chai,14/11/2018,20/11/2018,12/12/2018,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,Ms.#Laura#Callahan#Inside Sales Coordinator,12,14.4,
10354,29,Th?ringer Rostbratwurst,14/11/2018,20/11/2018,12/12/2018,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,Ms.#Laura#Callahan#Inside Sales Coordinator,4,99,
10355,24,Guaran? Fant?stica,15/11/2018,20/11/2018,13/12/2018,Around the Horn,UK,Colchester,Mr.#Michael#Suyama#Sales Representative,25,3.6,
10355,57,Ravioli Angelo,15/11/2018,20/11/2018,13/12/2018,Around the Horn,UK,Colchester,Mr.#Michael#Suyama#Sales Representative,25,15.6,
10356,31,Gorgonzola Telino,18/11/2018,27/11/2018,16/12/2018,Die Wandernde Kuh,Germany,Stuttgart,Mr.#Michael#Suyama#Sales Representative,30,10,
10356,55,P?t? chinois,18/11/2018,27/11/2018,16/12/2018,Die Wandernde Kuh,Germany,Stuttgart,Mr.#Michael#Suyama#Sales Representative,12,19.2,
10356,69,Gudbrandsdalsost,18/11/2018,27/11/2018,16/12/2018,Die Wandernde Kuh,Germany,Stuttgart,Mr.#Michael#Suyama#Sales Representative,20,28.8,
10357,10,Ikura,19/11/2018,02/12/2018,17/12/2018,LILA-Supermercado,Venezuela,Barquisimeto,Ms.#Nancy#Davolio#Sales Representative,30,24.8,
10357,26,Gumb?r Gummib?rchen,19/11/2018,02/12/2018,17/12/2018,LILA-Supermercado,Venezuela,Barquisimeto,Ms.#Nancy#Davolio#Sales Representative,16,24.9,
10357,60,Camembert Pierrot,19/11/2018,02/12/2018,17/12/2018,LILA-Supermercado,Venezuela,Barquisimeto,Ms.#Nancy#Davolio#Sales Representative,8,27.2,
10358,24,Guaran? Fant?stica,20/11/2018,27/11/2018,18/12/2018,La maison d'Asie,France,Toulouse,Mr.#Steven#Buchanan#Sales Manager,10,3.6,
10358,34,Sasquatch Ale,20/11/2018,27/11/2018,18/12/2018,La maison d'Asie,France,Toulouse,Mr.#Steven#Buchanan#Sales Manager,10,11.2,
10358,36,Inlagd Sill,20/11/2018,27/11/2018,18/12/2018,La maison d'Asie,France,Toulouse,Mr.#Steven#Buchanan#Sales Manager,20,15.2,
10359,16,Pavlova,21/11/2018,26/11/2018,19/12/2018,Seven Seas Imports,UK,London,Mr.#Steven#Buchanan#Sales Manager,56,13.9,
10359,31,Gorgonzola Telino,21/11/2018,26/11/2018,19/12/2018,Seven Seas Imports,UK,London,Mr.#Steven#Buchanan#Sales Manager,70,10,
10359,60,Camembert Pierrot,21/11/2018,26/11/2018,19/12/2018,Seven Seas Imports,UK,London,Mr.#Steven#Buchanan#Sales Manager,80,27.2,
10360,28,R?ssle Sauerkraut,22/11/2018,02/12/2018,20/12/2018,Blondesddsl p?re et fils,France,Strasbourg,Mrs.#Margaret#Peacock#Sales Representative,30,36.4,
10360,29,Th?ringer Rostbratwurst,22/11/2018,02/12/2018,20/12/2018,Blondesddsl p?re et fils,France,Strasbourg,Mrs.#Margaret#Peacock#Sales Representative,35,99,
10360,38,C?te de Blaye,22/11/2018,02/12/2018,20/12/2018,Blondesddsl p?re et fils,France,Strasbourg,Mrs.#Margaret#Peacock#Sales Representative,10,210.8,
10360,49,Maxilaku,22/11/2018,02/12/2018,20/12/2018,Blondesddsl p?re et fils,France,Strasbourg,Mrs.#Margaret#Peacock#Sales Representative,35,16,
10360,54,Tourti?re,22/11/2018,02/12/2018,20/12/2018,Blondesddsl p?re et fils,France,Strasbourg,Mrs.#Margaret#Peacock#Sales Representative,28,5.9,
10361,39,Chartreuse verte,22/11/2018,03/12/2018,20/12/2018,QUICK-Stop,Germany,Cunewalde,Ms.#Nancy#Davolio#Sales Representative,54,14.4,
10361,60,Camembert Pierrot,22/11/2018,03/12/2018,20/12/2018,QUICK-Stop,Germany,Cunewalde,Ms.#Nancy#Davolio#Sales Representative,55,27.2,
10362,25,NuNuCa Nu?-Nougat-Creme,25/11/2018,28/11/2018,23/12/2018,Bon app',France,Marseille,Ms.#Janet#Leverling#Sales Representative,50,11.2,
10362,51,Manjimup Dried Apples,25/11/2018,28/11/2018,23/12/2018,Bon app',France,Marseille,Ms.#Janet#Leverling#Sales Representative,20,42.4,
10362,54,Tourti?re,25/11/2018,28/11/2018,23/12/2018,Bon app',France,Marseille,Ms.#Janet#Leverling#Sales Representative,24,5.9,
10363,31,Gorgonzola Telino,26/11/2018,04/12/2018,24/12/2018,Drachenblut Delikatessen,Germany,Aachen,Mrs.#Margaret#Peacock#Sales Representative,20,10,
10363,75,Rh?nbr?u Klosterbier,26/11/2018,04/12/2018,24/12/2018,Drachenblut Delikatessen,Germany,Aachen,Mrs.#Margaret#Peacock#Sales Representative,12,6.2,
